Business_ID,Cuisine
dTZ-q8CwEDo9iVKM0tydnQ,chinese
ZF2cnQJkPT1inCUaR7_JgA,chinese
W-i6X2KWxRjsG05CgIM9ow,chinese
jVuj54_J9z0w9DjKPoUK2g,chinese
yvdaxotCYEt9HNt7GbERJw,chinese
dBpttLTwkOT3HtFZ-u9vgQ,chinese
gdTLZb507By9ncborpZRMg,chinese
PwIMIWCzL7tlOVb-v0_RKw,chinese
Yj3pRPnIG05AjRfGP0Afjg,chinese
ZpifrJsBsz7RUT1_Tyu9nQ,chinese
x_t-FtDa5HVgc-wecp0HBg,chinese
0X3tWaNDCGiC9dVixYWmzg,chinese
Xcx72D-DzpQ6o_ATEkpH5A,chinese
hUTDWZofpjLrohhJMYeawA,chinese
v5CsUc6pr7foHWsoQ0Y36Q,chinese
8D-_5pTo_ebKnBWaOT4X2Q,chinese
YY-qRDgWpHM4Rf7PZ2zwmw,chinese
dv-RaOwKFizDe4c5-sVJ5w,chinese
h4co9O0SLuvhTtr_Cs9IIQ,chinese
239gkHS4sotgrs7cK7QT-w,chinese
6QAE-LRmL3OEsHXGT9kuNw,chinese
eQKYZWnBjPUjINAnFmrmbA,chinese
77zkzHD6Kavy1vT-sPXxJA,chinese
entLjafiBAYOvbJYHRvyrw,chinese
0mRtZ39VQI5CfHEJ7zDwug,chinese
9EcqEGu_0POrIyOPJCC2Jw,chinese
PkA0eLD1AZ0voGAmUSG9mg,chinese
Cyv-tW4BljwWnP16HI_zAg,chinese
hDT_KAXQgHpchcwG5_gv0Q,chinese
ItZ8CzZAGXGjB8_9HxDIXg,chinese
efjo5qvboOWbiMnNHnLhzA,chinese
XkL6fOBtaIqVCMXVCY9row,chinese
jXL7zCeuhZnQVei5rfq7qw,chinese
0odtQty6tMRPQ7UrNysUxw,chinese
g512kssHLLTdDbUJHTmJFw,chinese
kyJ0CtJ2Lrid_YdZWobf7w,chinese
wxUTM-FkpCvnoTGJfSXkWg,chinese
znB_ZvfFDJWjqYFzuGV8qg,chinese
ubgtTdmGn9E-sfoaYCX5UQ,chinese
c1HgKFOT4Cc7TqWQD5mQBQ,chinese
BG0F1eTMikmXnL2C03Oq3A,chinese
xOL2SC34gdhKHSbyaDz9BA,chinese
khEsiq_isObizKE_RuP3Sw,chinese
PQ67JZe63_yL1cnYO2xckQ,chinese
z6HMM_cSraJFkQFvSjWGDA,chinese
J6ZCPE3Fu1Ikgy9qO7Cl3Q,chinese
iAlqJJHbbeY2Lb7tPt_CQA,chinese
9BKRqcbYtVfQlSZjQGO5HQ,chinese
_hIxEP_Wd13cjNJ1tcf6KQ,chinese
B3i4zs5wquFu1UZyzYJ-bQ,chinese
YGdl5Bb2ONrtixvgv1P26g,chinese
9UkHgv9R3LakP0vNj6DMIg,chinese
ZodRffm6pfjb6PPtvOZ5AQ,chinese
FMwu9h0KUl3mFDuE-WDbcw,chinese
_usWsAYSKKV2q8xw-3ajrA,chinese
53y6b_-YaptXhlm2-STzeA,chinese
EbX_9tqAJs4gW51gZpOB7g,chinese
joSU4pnYVMhAuZ6ccaqqdA,chinese
dpCSDy9uefOEcY44FHss2Q,chinese
qFZuYdXy57_ydnsEFdfOxA,chinese
A0saPXtRGKl-SVJGQyQAOw,chinese
v5884XYNUh4yXbhAhvL9hg,chinese
cDHOpwHBY32eUNfanjj7Lg,chinese
O8-3tePMQIB4Kv_-JCrM9g,chinese
gNFgZSfndMAjK0ClvQ5Q2A,chinese
bAMTBEztHz4zQqYiIyzf4w,chinese
8UlRXXPaSI383aiOiJQi5A,chinese
vdZaeSDbsWd_JeNqt92NmA,chinese
ZdLS7gD1ulmCPkqNc9_S3A,chinese
2tR7d61tBGNlGaJRYvrN0Q,chinese
S14Ewv4-h0-EtfMeYMbrzg,chinese
-TtI1Y6k4Tz4oECabs6mcA,chinese
zyG1GIU3KnIZ3bOVGgJXlA,chinese
aZMVSzm1ypJOkRsLVaMUVA,chinese
bgnM6uy66zupYzb4QdL3vA,chinese
QWskQ2QpR8bmza2FRFziOQ,chinese
BJn68qCExYQrPCT7CeOpzw,chinese
J8DcCIyjmwky9J3RdLQhJg,chinese
QO7uVBk49X13JFJfh8emVQ,chinese
U0SmczzYhahOeRxftjBPSg,chinese
4zuvAX0g_h_vBgE34oALhg,chinese
bB3mkNsEkIpkwuaKSKxSfw,chinese
rhEfNtVrckQj-Ns44OBHgA,chinese
qR6vC-y7o_ts-s-dqg4h1w,chinese
qEe7nIhPfEL6L0-VYhWRrA,chinese
qvXUXFKijyprAOMtxRGyGQ,chinese
pb_cHcy8D8UC-jQ-Q524ug,chinese
DGrFKsyAOotGDJw-JyXsTw,chinese
8ELR553JyleoJYtT19yNQg,chinese
sxv1oJxG8uu6u4tjKHiJMA,chinese
bGOZTD9O00OkVA1Pkt3OuQ,chinese
wqu8ZUOUH50m1LmdAdsDFg,chinese
vWEdeCMkv93KzVzjKqdvBw,chinese
L6fT2SWSRlwBEc3jWqV2Ig,chinese
pmJqb7-EckluXUk6Rtml6A,chinese
eAlXJKxQ1zgYNB0LyHHlmw,chinese
6zM0c7vvoddgza_qvKkATw,chinese
MEaT9f2B4F0gvXhCir9v4w,chinese
_4UvguU5z2hMsHXlYedFXw,chinese
-bBJi79fbtWRzcs_rsU6ag,chinese
rJeh77RIvtmISisvVoy6TA,chinese
WgQkB7cbPNgj0pLin7gQtw,chinese
YCen62jqSWhPOAorQjSZdQ,chinese
L9N9O2u_M9Daby9_myK4Yg,chinese
bRLiKxdNdrA0KHh5_8AYfg,chinese
yNk043q6XT2HmiL_CcJqVQ,chinese
Ckz_1t4nUoFf2Yw-uuK4jQ,chinese
VBb86ambhnebBuFjVYU0Zw,chinese
AFidVhcRHCmlk6YxgRlO2Q,chinese
1UGLCJYuqZasD4L6KzY7rg,chinese
QxyhvapwK86NPX-nzrKF2w,chinese
y-c0jyeEoCotVLPrT8iI7A,chinese
BtVnZmPY51ZWGY63-mzJ7A,chinese
IBMaz2RZPkU1Ng9b8A6ywg,chinese
vLsTPg42rkgN5rUpNfg1OA,chinese
jqFPsQrQsgRkvUziYNKdSw,chinese
NXZFu7KHBrG02gzYneY5Xg,chinese
6jgIfvh_Pjm2LQt4SfoBuw,chinese
rlJ2Moc6A9R3qpYJlR8D3Q,chinese
LLk0BFGE_tsNwAggM4lRzg,chinese
si4n0EtvAl3QisVHoKPOuw,chinese
wkqE-uCft5yU1QMwZyrvsA,chinese
hh0W5CPtx2MoyQGb1kAEEA,chinese
w8mt6JTk8lUe7dTV6hASEw,chinese
rLu0Kbs0fCycSDzeDM2U_g,chinese
9j5r0NlYKRkBTVvnAcUcwg,chinese
gqUR7hd3NsxOD_JrD-iFfQ,chinese
4PG9npz7q_LP2H5LfDjWig,chinese
ziwipi8JK_ik4mLaw1fTGw,chinese
LflkBDk2-VlaUQ00MZbOQQ,chinese
MBU4VGyaPKZKhe5x7UMQpA,chinese
HvwzpovfVUYPxWR6nogX-g,chinese
EM6z-NkZ-q2KPWNY7aKvNw,chinese
s-VHq3N7aJaIxkwcfEYW3g,chinese
_EgBjtufCZIWwUkRn53OAA,chinese
Dj0jblwuWTftL1D7_Kun6Q,chinese
c2Io7q-9qu8jKCIlTWLqFA,chinese
71EQXj4urSJKrM7bZwM4Fg,chinese
PXm4BNjTgWHYClemDAkDjw,chinese
Vu5qKqy-qmSGEK5btkxtig,chinese
Dh2I2jRTXE7oDCfuA9vCoQ,chinese
HoU-pi4U4EK-AwkTxNCAEg,chinese
W66iSwQ8pWgxOT3Ss97vpw,chinese
LOSeyhiSWBPa6fS3H7xQMw,chinese
mfiQfMx-Y-ASHo7mpZr0sA,chinese
za9mYaRVWkwKkQfjRgvU0g,chinese
EYpS39ad-GfC5l2F7PwZig,chinese
yxafWT37tEk0ivtTgi4Ebg,chinese
S0CYlCpjRfq13k2qz06DHw,chinese
_C2cZ2EvptUbC16kRsUzUQ,chinese
flmNwrxQfYNvWp7_-fZyDg,chinese
4NCvsUR3cKLaPgIZJK622w,chinese
l7G5tDA96xbA_bx1ZgkOeg,chinese
nxTEuWKzkK1tCF4LrhFSUQ,chinese
O1fUmxt3kbV-rnyjBtzAfw,chinese
E_V_pCjtbvdniE8ECOMg3Q,chinese
42yAC0qRSLTYBcmdZs_9Dw,chinese
-lDxXHNUNrwWUFnvnL_WSQ,chinese
2IrDzLVFUFPp229c1x8YNw,chinese
jfOMJ8y3llPbVJosDybLMw,chinese
VTNMeipIiyRRenXcRBedpg,chinese
KFmlknh94aV5MjFpZtsVqA,chinese
kBSrDu4zJ_tr5npTOdhjvg,chinese
WrvsoFjjRB1XpuiCI1fWFg,chinese
bMAsaXIDMActYCYCw0HcCQ,chinese
duVKdeFRXc6Tr2UY5vTPwQ,chinese
3uXPkkEZbUrbk3e04aBZmQ,chinese
hs1AoAY460RF076M4y6Vsw,chinese
XiIBASyS65DX3E_staW0JQ,chinese
CIV1wpkbmpdMPDCl1lNWhQ,chinese
dmX0ASRxBZJeMLFZ7WBK3g,chinese
29bnqUXejh25MIf_eJ_qRw,chinese
B9JGlCZ6XkKPXXhTaYwAlA,chinese
xP7hDsKGMT44Ykmkr3gECA,chinese
bfg1MmcnH6DO1dgF_tLxkA,chinese
aPI3_mdisxIOo9EwBEJPZQ,chinese
dpHvmIdKXUeZT1rljtZU6Q,chinese
TU_BU9HLflYI2xlyqVQdRA,chinese
RoqLH-4rDugHlduthnZggg,chinese
ECKMWJwm_sihRQIP1ydeOA,chinese
KEWIhmU2R2kZH3BtARkWlg,chinese
8SM-aKKwlK8JNaJTr60c6Q,chinese
Upy5v6_311t1CUV3ru4jQA,chinese
84zvcPTAVCsSVtzCUtSDtA,chinese
qd9_gxrmskbOT6OLN9sShA,chinese
y8Z9Tos6qtDVd0X0QVm70g,chinese
xbqj3dfKWNKrWQlGD8kOZQ,chinese
yVDNPV0Yf3vQAsXTJett1g,chinese
qgPYGl1Nuie2XBF1YqJHSA,chinese
1UtavhY5umBJPJkP2jJGMw,chinese
WRRs3smfm6rHP5k4Slzr3w,chinese
0CXOlOPhQSSg3lSs27GOTA,chinese
kbHZif05N4bdPIWmAI-MaQ,chinese
LU4mHDTgFxOuvuK1SFbJag,chinese
VxuR9-x__Ij6r7UKol2kjg,chinese
fBOhaN4rabcM9aJg5qWM-w,chinese
spJTHaNjEzKwoEiYWR1ggA,chinese
_6nI_J5Kzj12oHMfjR3A4A,chinese
iygZyb8glwWAV897IVTvwQ,chinese
PQSrlPW8BGZr8AsgCxVcWQ,chinese
yVUTb3dFJk2PXe9lsr3d-Q,chinese
inp9N7bo9zqQSa8h8UBhqg,chinese
_haIj6t4bGOmbIl3xtihpg,chinese
YzyHW3w0HUyaG8EvplNT1A,chinese
Rz1eJCYl2AeQ-3ydZrIBxw,chinese
HM6cvh5A9LLBeb4Sca6fPA,chinese
74SKT4IxG-hXz71nRbheng,chinese
8td6qiBvZ-En6gSpPjXWzQ,chinese
wIywXRHinK5FqvOx8Xq87w,chinese
qf9ONR0LAAFZ8fLDRkVHww,chinese
V58g7E1AHkuTchTVyLQuYQ,chinese
zEIt0xaPM9DIS-pc118O6A,chinese
_Ge2eC89Z-jlaDDWglfT8g,chinese
oeubWVfo66lUkuCV7NIGBA,chinese
b2d8CP6sKQotFjzZX0Thtw,chinese
d8wA3iuWvrs1slX1WHSV5g,chinese
YigPOZxASGQX1IniEyCp8g,chinese
AocrQdF6uHOIgoYvJ4Db8g,chinese
feY7PgoRjCp2qReaIitRkQ,chinese
Aeiyyowii5GBL9Y-SjTxvg,chinese
Jn7Wtek5_R12TKp2VUJuhw,chinese
Ro2uUG4FmvbHmPWBbj0QWQ,chinese
fQ2IN15gqlRrE2oS39nXjw,chinese
er5IdZdfNkYsSigugyYvsw,chinese
m6bu1AGIIIM9GNn9_cjsmg,chinese
-L7j5gdIy_AFJMvEs9FK7Q,chinese
OmCJH9XPC_Zc9S7CWe__Xw,chinese
6ZUNlT0iiHUEwZ-46GQmrg,chinese
vU5-Ms6ZKqyrg1D6T5P6IQ,chinese
e03tT0hH6qU-_dR8pwFa0Q,chinese
AA54rKcNIMglGhofj0huvg,chinese
R0y03SFOY0BdHRUT1LSO0Q,chinese
TwxP5xU_xyzlf7SVzCnpuA,chinese
woylrqH13UJgLHtZx49eIA,chinese
7rTl_d-dqlK5dGG31ogSBg,chinese
9aViTnhXx4J7C_JAQB2-tw,chinese
2VQDEQuK3xLFNktPBIpmuQ,chinese
LpfsAZ7mBmK1om17S477zA,chinese
83ZJrizS8F7HuvExtqCpNQ,chinese
5uTJ_4fWfT1ImuwCLN9xGA,chinese
o4qlz8mbN0jI2gCpFbkBIw,chinese
PBvQjFOcMBn76pb8okbHOg,chinese
LktxVJKPev11aC5SeqlLTA,chinese
K6JvBpyRN3JguAoRkiIhiQ,chinese
vPbJRg5umcRMELTDsJik_A,chinese
FDhOPRZ01PDEEH-QCnVIyQ,chinese
5sG_S51rleFhCKLgQpXc_g,chinese
RrPIJvmje1qb9iaYd6jH0g,chinese
dSZH0XgoZ-AT0qezA9Xx-g,chinese
91rrB0aH3caC70oCkxAynA,chinese
vgQS_pLd4AftB4RNVnyD-A,chinese
GJZnf3B-ADjlCV1NXsHvGQ,chinese
YJqM9wxCH-PNslHbffzbGg,chinese
48-joHeN5Y-BWTDI38fzDA,chinese
Nvhx093-K2xwHIZVnFstJw,chinese
EV2grf7NhNHQTmBXfu1-NA,chinese
5RjZCsXuWPclyrDsnsXw7w,chinese
D-PPbfPcCNyKs7w0J4tMvQ,chinese
2EX6_AH5gUj0fBY2YAnNrw,chinese
Khs6ipX3YTDcbhKfWRNYrw,chinese
VdNb9hmg9Fh_tbdS3qHVsw,chinese
ZYWwYSXWyDlVYIjPgXmIQA,chinese
m2_ZNFos5ugAwe8ft8eaEw,chinese
JeEEclAyzzROabgo1TN43A,chinese
zlGiTzPQPLNQvZBCJYreog,chinese
l5C_XHvTZihVzPKgclRZqg,chinese
KUW8hx5kinOT_XJj3ttCDQ,chinese
KIPrTLyJb0mHpsxuaCByZg,chinese
0kKYP-_ScvaHi0LUqg-iBA,chinese
rDeFSYjPqpZI79tx2rYeUA,chinese
fahnqhxhFqyMAHKVC01sSA,chinese
tp0rIpu4IWnatFZHycozCg,chinese
QDRwu009x0GopNWbJS3JAg,chinese
0d9H27ztGyGHMENp2afAqA,chinese
NMX7QiEh1-ZhAY52t9-Iow,chinese
sDaPycSxgCABsIeAdzn-yw,chinese
VRfXwMDG8zA71GphHfeMKg,chinese
TxaxeiUqQqcFrWrerNqgXw,chinese
ybQV8joopvU1_gG2RwLRog,chinese
ApjmgPwYXgrb0JurjQZO4w,chinese
i1eA3GawUFL-e_DbL_rg1w,chinese
B8tDnyFltP3bxMxSsjCvVA,chinese
_kD3Gy4shZT_RGwkARiffQ,chinese
VG0XPr9jSrgd8p5WPD1HaQ,chinese
0bM7u8ifFfXUnaybey3Yrg,chinese
0CS5pojhWYe6o4iPCEwlFw,chinese
ZBuUVSietNeZ0sCD7Z7Hdg,chinese
U0EJ4URMoFHJEzAkMp4WWQ,chinese
D1pXSDT0FAlsZ6Z7E_Sc3Q,chinese
7DnZWIn1Dcsvq-_pIXXFZQ,chinese
h7WwPbWt4Qgimc6K4oVTxA,chinese
431U5dEbFQsp0esrYhdGfg,chinese
RBpwDqMpajBLLjMKOPrUxg,chinese
EPRHd5uAUasTWlG5uzMp2A,chinese
8dSqyc5rHkqRa_oHk2v3xw,chinese
FlZ1zdVEKWv7dwqm8Uw8-w,chinese
To_cXGhJEjw3NT4v8mzFxg,chinese
NiFmuqLM-apdMX_jBPVIgw,chinese
Nxxn3PfmNvEtKCn_OSwY8A,chinese
StFf9fVnAlhwrUWan0C4Ww,chinese
evHWhvANb4cvraeAzow0vg,chinese
6gE9N5wD4K-bbmSEBm7Lhw,chinese
WJS06XxRdc6DD1s4LWE9HA,chinese
ygXivebDgnAW3l7z9jQ6KQ,chinese
d1pRHsBuYCZ4hdk0dyjE-g,chinese
Mx4jHwGh5ZFHRMyiWZ_xfw,chinese
FEPObR6IYWOFapJDwFhGTA,chinese
DMD9T2qmLopzy0JjQYtCag,chinese
mvHWeaxuBg91tW1QB9GBcQ,chinese
741IMLpXPq755tDaEYXAtA,chinese
ZaJS8EKQNSaQpwpmgN-vVw,chinese
MYPes7EWP5aLiVG1Z_9eFQ,chinese
_3-d9GcVU7NvQvmUWaRZUQ,chinese
PgiqzwIfcV2eruGmNx77lw,chinese
y1IHn90Gt3gRB0AxotPjqw,chinese
v_AUy42FBfZfWJqln-qa1g,chinese
5rrGixafSO0bO42JEovuHQ,chinese
O2vEW6glPMOiIb74A-FyFw,chinese
JbAdL2vOd-8O_Xa2wRktug,chinese
2lJbbTUnkfdUIaeii7mx4Q,chinese
3NYQQckItp9l7GDzALw79w,chinese
uthkinOdYCrM0j-5tYC63w,chinese
P4SrOAYsuJ8iX7cHyewGyQ,chinese
bzr6GEQyjpgbkhHAsYaljQ,chinese
svNleiTRS0Pinpa5u393Eg,chinese
A-lyq8aHJW71KiExULLC2A,chinese
3kq1_dUIPrA6BFTuX-M6mw,chinese
9v4l7pz4J709z0mkqUpQbw,chinese
neabGe_cEiXaNE1rESYPjw,chinese
iieHiReZ8XDDEy5qtukuVw,chinese
jfnDwWBGK4JoWE5jbeKxSw,chinese
0WDHtP31HeVY0LP8INiFzQ,chinese
QGldR7s9_qV_35iGtkcNyA,chinese
c6fkE7yNbpl1akgpEjmtkQ,chinese
HDoJIH-qW9FqJ5WB-bKTqA,chinese
il1R5bsrH41IuqJhUbj4dA,chinese
6uPtOyrxXV8y1y8pvLU2pA,chinese
Pr-q47vsmM4aoc2t_Sfk8w,chinese
6qYic55Ho8xEL_iWxlrGSg,chinese
_dPvXYXLYa_-zQapdOaQFw,chinese
vbL4Ef8zf4dmdR9Gyl5lkw,chinese
TIx5_m1eg6JJnpUkc_ywXg,chinese
QFOYvQK9y2jM7ue-DXkw2g,chinese
ZybTcEwBUeQqiiyyBpoiPQ,chinese
pNbrxyrG5d5QwRsKbu0cXg,chinese
czQm6Ull9V6b-64amhUMyA,chinese
MUeccJfwQZVkSLe1-C0FVA,chinese
EPssbCqoPTIFzZf860lRFQ,chinese
vODvsWDPppO5-AoKpjcQ8w,chinese
RuOFTFVTEuYSswAlzjxvwQ,chinese
pepM7-yv4-jCT6S1nl6fPg,chinese
O0Shq31HYMVH-m6ak82dnA,chinese
s3I5FZ-4Awiyph58ijD8Xg,chinese
-_fDmhClugYdfy19qcNQpw,chinese
yl49QxoU_RDHR6wQy-j34Q,chinese
VxzDpDIlwmWkbR5L_dB2yA,chinese
F2KRHRtnIAZJezs9UC2u6w,chinese
b2mz9v_lYZ0J-cOqAd_aeQ,chinese
uiKZ8Th-Ld8EKJ9g_jc9bg,chinese
JRSAnPCs3jgiRVvE9j2S7g,chinese
4dP_naCq4FS-nAKZ8qc9tA,chinese
8cyRl5HIQzbkYD7orq223g,chinese
kbUZnWtro1h8BuPcSOd74g,chinese
hFj3cvh9O7UT7Ad7fpEkJw,chinese
pmW0tR1_W8-Qp7RqZm7fBQ,chinese
uTR5Z8ChaIXuBAicdrpDlw,chinese
RdGWCbcxA79G1ZMPVL3SGQ,chinese
nALIXRUb7yvg8ZCS68m8iw,chinese
v5YA6gFdj1jwTpz0Kjpjqw,chinese
gxEYxWqKVhs8xBw9Lvd7hA,chinese
4YbhYETkSq2FpDtXRyzBEA,chinese
gl1p0g_BN_DC4Eh_hRaUEg,chinese
43r4ynjeIZeQI1w7SWARuQ,chinese
0UkdZTf0cq7yfAiUKX2oKw,chinese
l1JScxc5eWUYFmFl6sODgg,chinese
Q3-zMT4lS0f3m-YK-eh_tw,chinese
nrN2ho_EnYamVx0SutpYnA,chinese
GYqTSClQzKbc_tiQqMF56Q,chinese
sjOp9UbbfKbohpEjQt2JRg,chinese
1Duix1fA6zcJGdYAmBPkmw,chinese
dn8_HgoGUE4IFzwPI6GeLA,chinese
zWa24Fz46zxPnM42vSARGA,chinese
02zyTkuXvbGcbA9en_20Gw,chinese
NN3mOWF5e_pnR1ArqM2bHQ,chinese
MWcj6VKEO-6zU7HnyO02WQ,chinese
nb-enKBWAbJ1L7Db4zs8eQ,chinese
JBj3GMYqhdlULTiaS17XKw,chinese
laaStiCIKrjgXvAFy3LYHg,chinese
yVI01P3ApyLlkqtOfgki7A,chinese
sXA1aTe4MVUgBpQUiISAyg,chinese
RffIwNrMmEf5auDVP1eURA,chinese
J2ks4DGmJ286xUI8WzlYeg,chinese
L3reOLLPez7lnOhyfCpvkg,chinese
GfLL6-n6UNZ07SEHfjeIgA,chinese
fk-BKgsxrsWvLuYtI7yCxw,chinese
etU9gCufydWxkm44Y_esyA,chinese
nrsWSUJdNtOhV2UzPi-oOQ,chinese
LpSjWO4ZU6rbxGUetRp1mA,chinese
MwmXUth8tZBJ0cqg_ouzog,chinese
WdvCF8x6_XcCEF-eyDduxw,chinese
p23Z5AKlElMNLWOf95lM3w,chinese
3uJAt1EHG0x9pz_c91AHuQ,chinese
fNAIjp3E05b9lCQesnol8g,chinese
X1upzQ1oDfU9Jb378kUkRA,chinese
X5J3A4U8FrRC0bBmWRsAag,chinese
_5E5cZP0PzkwfdEqTebBUg,chinese
H89jrU17lNnguPaHbmzhAw,chinese
7QMABbdgA5o0PVq8anr2mg,chinese
LYp3izplqg0x-h9CBlb-MQ,chinese
M2sBQQLHV7oFhyif0un7DA,chinese
e1r5NNXmsCX7XGhJYzZtJA,chinese
DjQWozGcbnvLDSjuXG1NXQ,chinese
6kJxh1RCQykTHxWor538dA,chinese
BAULwMbGDtnsv6-YYPD0NA,chinese
GBwix4fH52ge9WRiPXmrbQ,chinese
zI4TdT-Y7yAue0VN2LfUKg,chinese
liGIz8CzhyS1udx1aefjng,chinese
S67SO2lFACuWY0AKPbbyfA,chinese
Ex_qolTE5syJ8so0NscfGw,chinese
bpeeh-kkay0ZE7mGXsCVKQ,chinese
PphgRM2pDtbAB6pBsU6r3Q,chinese
TAm8Eauo0NQNHpjOAWXo2A,chinese
VmhJfKhSFj3XOHTsT3Qhjg,chinese
Business_ID,chinese
DoSU8IPq-Py_YV3kYmXPfQ,italian
rp8S7scxOkVVeG7dNneMGQ,italian
16ZnHpuaaBt92XWeJHCC5A,italian
WG639VkTjmK5dzydd1BBJA,italian
04exhf1PZ79_Km9vHAzvfA,italian
IErfGS0DASSJfYU73m0Sqg,italian
qgY41g_eg0eNzewCXmKcaA,italian
Vs8kQ4R381y27AH018gLpg,italian
I2lgw_7DUnwD92ND4PN-Ow,italian
MphfKkYFEe0BDQ6hZ0A5fA,italian
hdiuRS9sVZSMReZm4oV5SA,italian
OCTiJwvjoK81WoDwsTkFvA,italian
0Tvwk0hvgaY0QVIsZGTZKQ,italian
qBGKigOGn_flCx1apxPzlA,italian
Pu09oBx1ekEZiFt90PsSIw,italian
hpRrYBbKUqv8ewFKDjbjoA,italian
kr5fRwdHtVwPPwSJxm9Fkg,italian
ZTsN8TdMXl8SW_AKd_ablw,italian
bdKc4CSJPv-XLgxVwrtPrg,italian
mtmEa4vFYa764G97sqQ9dQ,italian
dh5r9-SbN8xJ76XvnayWLQ,italian
ZVa3-O6LMxZXSpKG0J1h-w,italian
zwOAiVT4pAmpNGXzj-t5MA,italian
xeC9vn3dxVVzAMR_aFwfXg,italian
lDhlNQHgzyxgi3By7Ko2LA,italian
22nKUyCIbpnzR6R3_g1ptQ,italian
f8ipr8Wdy1_wHhw7JgNqPQ,italian
AUifp6IDKzmorCM6vY2fug,italian
_N92SH1Zi-Hbxn_bNHFz0Q,italian
5Akss-swwfyoSVeIsDBbvw,italian
vjubSxmdG_HoBBgd39geBw,italian
yZJbealagfujEkgesAl2hA,italian
a4WZUTKn90dOkeY38JHNjQ,italian
KCBfW6sWl9Gx-LvMff08jg,italian
V-FCEicobl5Su-R7EVJQNA,italian
jdNdy-MwBtnXoBGC_JVvwQ,italian
5TX0X8w5ssIACU_pnBEq6g,italian
OwDRIugcA4LkUuTRqpJsog,italian
tJxAlyeT5PRbUIyJ2wsv-A,italian
J0OeDwmh5JBhid0A5GvltA,italian
twHJyFgUSd7wzioKQjE7Jw,italian
s5nPO911cYB2chdwqSqT9g,italian
eMSTTuOUlKEnSOr8lPp3Xg,italian
z7H9ApIGopnDnQaglnPTzg,italian
7cjT33LfYSk7vrRdEaSr4w,italian
nHMDOIX32dGbfpuNUwsLNQ,italian
OAqsZMbjv66nOMqlimnYuQ,italian
aSprnLY-6GkMk1cuv0TMeA,italian
ZfyfGGtr7usMlsQP1LdU2g,italian
rJfGgBleDYCVq2rkBr_w-Q,italian
z8TIY5xLeQptbXxZp3LpsA,italian
k5fd-RSdG4IuXnnGSQ5oOw,italian
15k7iqFbhf4h8L01yggLqg,italian
Z67mgMkN3RfdPEX5mXsyYA,italian
Gh69oBruvlEieK1FEFkvWg,italian
pk89jzL1RsE9U0thf_z6tw,italian
DI_FoHY84hfzTWwlzF76aw,italian
1mp7uP6Kz_Zz4UClVfnjFQ,italian
V3USzFEGhuoXez4G2Rk11A,italian
fuS39acPaRi38DhSSwEI4Q,italian
-Gc5sTFxoXM3Tiv_dkSJZg,italian
GjEE8vvjqb7eeHA3BGNxAw,italian
LTi4_wcCVmqQeJ_jgTEbOQ,italian
HodL0fXoF08C3Ir-kLeTtw,italian
5k_jwjhdFMPUNWhouGNzuA,italian
b42PcC1nCP602fiXF0a9Xg,italian
LfRiA6RORToZUSJUHkZBVA,italian
mPHPVJ2-8mOR-lFHafrc6w,italian
0laCKZiHrdM_ZKdhTFbGgg,italian
RXCCofQw1EjTcSN0ZeXfRA,italian
h37t9rA06Sr4EetJjKrfzw,italian
zo4JHfD2nWPUiqgsgDOaHQ,italian
ffJddI2ICrCz6q_QWrU5VQ,italian
XHhRAKq6DArQXYhkgvwaow,italian
TWH4MjLtN1fKlF-7n6YXHg,italian
74zaTegd7fnS6llTesn_Dg,italian
raqwXUBlnc0e8c7CYmxEJQ,italian
eWMuXtaBzf0H5u0Vf_zpjw,italian
6-ShONYFIM9K8HAUOhZVlw,italian
wZkZmjZEJDraLJgAalnHvA,italian
LRgB2kEKtBxqIxNksTO_PQ,italian
MOwB9YYd-Ko6nVgSB-ltQw,italian
hDj_0pbi4mFR5p1H1w6igw,italian
53ZNJNrT91VgvrI0LFjLNQ,italian
q3_FgDWWuXcVGiNuo_OPBQ,italian
1ZKbUeFAs0ltSnAYq4ELKw,italian
vhqFa_0SG9M7Ra1OTmfB9A,italian
5DoCTugT9AF-P3VspApsyQ,italian
nVtJOWn3XlL6MSZ-YnU6iA,italian
mTWlEiCUEBlxBAkIikkB1A,italian
-hUvO0C0A-pGZdiSKvjoFw,italian
Z3S0qvlgerRBGwXWsJ9SeA,italian
fU22eRTnKLT2C-OFJ6eUGQ,italian
Q1_UvNyONsaVS_VC1mD9Dw,italian
rJJiGJx3kfMAxtD7P7okHQ,italian
WYhRkUATHRyXZrE55MArbA,italian
TO9IICJjvcg1QhLVnap9fA,italian
clOFor0bFSjse7EUfdRacg,italian
skLDCHQcmivdGx5Qd_qBIA,italian
32VbG_XgkZIuye0PV-BxaA,italian
15d_Y6TVOQFD2KRVkxuAjw,italian
4Kqzy6WJBZ4Tc0cg6k2XNQ,italian
b6jOwyX4iaagw8YjXqq1sA,italian
7_hGsGEkHrjgAiYVjrCFnw,italian
a0IET3_yCFcO36OqGSsisg,italian
YFvF4r2D-wJOgJAOvanaZQ,italian
ry0nAQiUn8bpNAruY_5wfw,italian
WyyJAcQwfOxKPLgIYetSKA,italian
oUVX94JtKyLPXozC2hemCg,italian
NqYET0OyJKGfm9dJG8iDcg,italian
lwfCl81r5a0mjxDNxNGC9w,italian
eTneVbjPKdo4gD9HfkDGdA,italian
